LSE/GMRB,"GEN.MOTORS BDRS share price (GMRB), Currency USD"
LSE/GET,"GRN EN S share price (GET), Currency USD"
LSE/HVTB,"HEAVITREE 11H% share price (HVTB), Currency GBX"
LSE/TOUR,"HANATOUR REGS share price (TOUR), Currency USD"
LSE/BB39,"HEND.GLBL 3.75% share price (BB39), Currency GBP"
LSE/HLPD,"HELLNIC.PET.GDS share price (HLPD), Currency USD"
LSE/IRAA,"INTER RAO A share price (IRAA), Currency USD"
LSE/44IO,"HEND.SMLL.4H%PF share price (44IO), Currency GBP"
LSE/46HA,"INVESTEC 3H%PF share price (46HA), Currency GBP"
LSE/JHDA,"JAMES HAL.5.5% share price (JHDA), Currency GBX"
LSE/70HF,"KEYSTONE 5%PF share price (70HF), Currency GBX"
LSE/BC32,"LEWIS (J)7%PF share price (BC32), Currency GBX"
LSE/BD32,"LEWIS PHP.7HPF share price (BD32), Currency GBX"
LSE/BD45,"LEWIS PHP.5%PF share price (BD45), Currency GBX"
LSE/LLD,"LEEL ELECTRC. share price (LLD), Currency USD"
LSE/04HK,"LON &ST.5% PF. share price (04HK), Currency GBX"
LSE/BD70,"LOW &BONAR6%2ND share price (BD70), Currency GBX"
LSE/BD46,"LOW &BONAR6%1ST share price (BD46), Currency GBX"
LSE/BD90,"LOW &BONAR5H% share price (BD90), Currency GBX"
LSE/MNMD,"MANDO MACH.(S) share price (MNMD), Currency USD"
LSE/92IP,"MARSTON'S 6%PF share price (92IP), Currency GBX"
LSE/68HN,"MENZIES(J)9%PRF share price (68HN), Currency GBX"
LSE/72HN,"MERCHANTS T3FE% share price (72HN), Currency GBX"
LSE/37HR,"MUCKLOW 7%PRF share price (37HR), Currency GBX"
LSE/BA05,"MORGN.AD.1STPRF share price (BA05), Currency GBX"
LSE/NPSN,"NASPERS share price (NPSN), Currency USD"
LSE/BA29,"MORGN.AD.2NDPRF share price (BA29), Currency GBX"
LSE/67GX,"NORTHGATE 5%PF share price (67GX), Currency GBX"
LSE/OCP,"ORCH.PHARMA.S share price (OCP), Currency USD"
LSE/PCLD,"PAINTS&CH.GDR share price (PCLD), Currency USD"
LSE/OTES,"OTE ADS share price (OTES), Currency USD"
LSE/PESD,"PRESS CP GDR RS share price (PESD), Currency USD"
LSE/PRNT,"PROMOSTEMP share price (PRNT), Currency USD"
LSE/PPCD,"PUBLIC POWERGDR share price (PPCD), Currency EUR"
LSE/POSD,"PWR.TECH.REGS share price (POSD), Currency USD"
LSE/POSX,"PWR.TECH.S TEMP share price (POSX), Currency USD"
LSE/PVP,"PVP GDS share price (PVP), Currency USD"
LSE/32ID,"RENOLD 6%PF. share price (32ID), Currency GBX"
LSE/REA,"REI AGRO REGS share price (REA), Currency USD"
LSE/46IE,"S & U 6%PF. share price (46IE), Currency GBX"
LSE/76ID,"ROTORK 9H%PF share price (76ID), Currency GBX"
LSE/SNP,"SINOPEC CORP share price (SNP), Currency USD"
LSE/SKMD,"SK TELECOM ADS share price (SKMD), Currency USD"
LSE/SRI,"SREI INFR.REGS share price (SRI), Currency USD"
LSE/SUPD,"SUNPLUS GDR'S' share price (SUPD), Currency USD"
LSE/TAT,"TATUNG REG S share price (TAT), Currency USD"
LSE/BD15,"TATE & L.6H%PF share price (BD15), Currency GBX"
LSE/TECD,"TECO E&M.GDR S share price (TECD), Currency USD"
LSE/WALS,"WALSIN REG S share price (WALS), Currency USD"
LSE/86IP,"WITAN INV.2.7% share price (86IP), Currency GBX"
LSE/YMTD,"YANGMING GDR share price (YMTD), Currency USD"
LSE/YKBD,"YAPI KREDI GDR share price (YKBD), Currency USD"
LSE/7DIG,"7DIGITAL share price (7DIG), Currency GBX"
LSE/DDDD,"4D PHARMA PLC share price (DDDD), Currency GBX"
LSE/365,"365 AGILE share price (365), Currency GBX"
LSE/88E,"88 ENERGY share price (88E), Currency GBX"
LSE/ABZA,"ABZENA share price (ABZA), Currency GBX"
LSE/ACA,"ACACIA MIN share price (ACA), Currency GBX"
LSE/ACT,"ACTUAL EXPERIEN share price (ACT), Currency GBX"
LSE/ADAM,"ADAMAS FIN share price (ADAM), Currency USD"
LSE/ADGO,"ALBERT TECH share price (ALB), Currency GBX"
LSE/AEWU,"AEW UK REIT share price (AEWU), Currency GBX"
LSE/AFHP,"AFH FINANCIAL share price (AFHP), Currency GBX"
LSE/AMPH,"AGGREGTED MPH share price (AMPH), Currency GBX"
LSE/AIR,"AIR PARTNER share price (AIR), Currency GBX"
LSE/ALD,"ALDERMORE share price (ALD), Currency GBX"
LSE/ATT,"ALLIANZ TECH share price (ATT), Currency GBX"
LSE/ALM,"ALLIED MIND share price (ALM), Currency GBX"
LSE/AMBR,"AMBRIAN PLC share price (AMBR), Currency GBX"
LSE/AMFW,"AMEC FOSTER share price (AMFW), Currency GBX"
LSE/AAAP,"ANGLO AFRICAN share price (AAAP), Currency GBX"
LSE/ABTU,"AQUA BTY DI share price (ABTU), Currency GBX"
LSE/APAX,"APAX GLB share price (APAX), Currency GBX"
LSE/ASA,"ASA RESOURCE share price (ASA), Currency GBX"
LSE/ASCL,"ASCENTIAL share price (ASCL), Currency GBX"
LSE/ARS,"ASIAMET RES share price (ARS), Currency GBX"
LSE/ATYM,"ATALAYA MINING share price (ATYM), Currency GBX"
LSE/ARL,"ATLANTIS RESOUR share price (ARL), Currency GBX"
LSE/ATQT,"ATTRAQT GROUP share price (ATQT), Currency GBX"
LSE/AUCT,"AUCTUS GROWTH share price (AUCT), Currency GBX"
LSE/AUM,"AURASIAN MIN share price (AUM), Currency GBX"
LSE/AUTO,"AUTO TRAD share price (AUTO), Currency GBX"
LSE/BME,"B&M EUROPEAN share price (BME), Currency GBX"
LSE/BSD,"B.S.D CROWN DI share price (BSD), Currency GBX"
LSE/BCN,"BACANORA MIN share price (BCN), Currency GBX"
LSE/BAGR,"BAGIR GRP share price (BAGR), Currency GBX"
LSE/BCA,"BCA MARKET share price (BCA), Currency GBX"
LSE/BCRE,"BCRE-BRACK CAP. share price (BCRE), Currency EUR"
LSE/BHRD,"BE HEARD share price (BHRD), Currency GBX"
LSE/BOTB,"BEST share price (BOTB), Currency GBX"
LSE/BILB,"BILBY share price (BILB), Currency GBX"
LSE/BVXP,"BIOVENTIX share price (BVXP), Currency GBX"
LSE/BRFC,"BLACKROCK FR C share price (BRFC), Currency GBX"
LSE/BNR,"BLENHEIM NAT. share price (BNR), Currency GBX"
LSE/BIST,"ABERDEEN DI&G share price (ADIG), Currency GBX"
LSE/C4XD,"C4X DISCRY HDGS share price (C4XD), Currency GBX"
LSE/CLC,"CALCULUS VCT share price (CLC), Currency GBX"
LSE/CLCC,"CALCULUS VCT.C share price (CLCC), Currency GBX"
LSE/CLCD,"CALCULUS VCT share price (CLC), Currency GBX"
LSE/CMBN,"CAMBIAN GROUP share price (CMBN), Currency GBX"
LSE/COPL,"CANADIAN OVER share price (COPL), Currency GBX"
LSE/CARD,"CARD FACTORY share price (CARD), Currency GBX"
LSE/CIHL,"CRBN INV HLDGS share price (CIHL), Currency GBX"
LSE/CARR,"CARRS GROUP share price (CARR), Currency GBX"
LSE/CSI,"CASTLE STREET share price (CSI), Currency GBX"
LSE/CATC,"CATCO REINS.C share price (CATC), Currency USD"
LSE/CCJI,"CC JAPAN share price (CCJI), Currency GBX"
LSE/CDOG,"CDIALOGUES share price (CDOG), Currency GBX"
LSE/CGLO,"CHAGALA GRP share price (CGLO), Currency USD"
LSE/CHAL,"CHALLENGER AQ share price (CHAL), Currency GBX"
LSE/CICG,"CIC GOLD GRP share price (CICG), Currency GBX"
LSE/CIR,"CIRCASSIA share price (CIR), Currency GBX"
LSE/CITY,"CITYFIBRE share price (CITY), Currency GBX"
LSE/CLSU,"CLEARSTAR DI share price (CLSU), Currency GBX"
LSE/CLG,"CLIPPER share price (CLG), Currency GBX"
LSE/CMCX,"CMC MKTS share price (CMCX), Currency GBX"
LSE/COA,"COATS GROUP share price (COA), Currency GBX"
LSE/CGP,"COGENPOWER share price (CGP), Currency GBX"
LSE/CNCT,"CONNECT GRP share price (CNCT), Currency GBX"
LSE/CSP,"COUNTRYSIDE share price (CSP), Currency GBX"
LSE/CRON,"CRONIN share price (CRON), Currency GBX"
LSE/CREI,"CUSTODIAN REIT share price (CREI), Currency GBX"
LSE/CROS,"CROSSRIDER share price (CROS), Currency GBX"
LSE/CBP,"CURTIS BKS share price (CBP), Currency GBX"
LSE/CYBG,"CYBG share price (CYBG), Currency GBX"
LSE/DFIJ,"DAIRY FARM (JY) share price (DFIJ), Currency USD"
LSE/DFIB,"DAIRY FARM(BER) share price (DFIB), Currency USD"
LSE/DALR,"DALRADIAN CMN share price (DALR), Currency GBX"
LSE/DFX,"DEFENX share price (DFX), Currency GBX"
LSE/DFS,"DFS FURN share price (DFS), Currency GBX"
LSE/DNL,"DIURNAL GRP share price (DNL), Currency GBX"
LSE/DIS,"DISTIL share price (DIS), Currency GBX"
LSE/DJI,"DJI HOLDINGS share price (DJI), Currency GBX"
LSE/D4OA,"DOWN. 4 DP11A share price (D4OA), Currency GBX"
LSE/D4LC,"DOWN. 4 DP11L share price (D4LC), Currency GBX"
LSE/D4SO,"DOWN. 4 DP11S share price (D4SO), Currency GBX"
LSE/D4SA,"DOWN. 4 DP11SA share price (D4SA), Currency GBX"
LSE/D467,"DOWN. 4 DP67 share price (D467), Currency GBX"
LSE/DP3H,"DOWNING THREE H share price (DP3H), Currency GBX"
LSE/DP3J,"DOWNING THREE J share price (DP3J), Currency GBX"
LSE/DP2K,"DOWNING TWO K share price (DP2K), Currency GBX"
LSE/DRIP,"DRUM INC REIT share price (DRIP), Currency GBX"
LSE/DWCU,"DW CATALYST. $ share price (DWCU), Currency USD"
LSE/DWCG,"DW CATALYST. £ share price (DWCG), Currency GBX"
LSE/EYE,"EAGLE EYE share price (EYE), Currency GBX"
LSE/EBIV,"EASTBRIDGE INV share price (EBIV), Currency GBX"
LSE/EZH,"EASYHOTEL share price (EZH), Currency GBX"
LSE/EPIC,"EDISTON PRPRTY share price (EPIC), Currency GBX"
LSE/EHG,"ELEGANT HOT share price (EHG), Currency GBX"
LSE/EMM,"EMERGING MKT share price (EMM), Currency GBX"
LSE/ESP,"EMPIRIC share price (ESP), Currency GBX"
LSE/ENTU,"ENTU (UK) share price (ENTU), Currency GBX"
LSE/EPWN,"EPWIN GRP share price (EPWN), Currency GBX"
LSE/EQN,"EQUINITI share price (EQN), Currency GBX"
LSE/ERGO,"ERGOMED share price (ERGO), Currency GBX"
LSE/ECEL,"EUROCELL share price (ECEL), Currency GBX"
LSE/EMH,"EUROPE MET share price (EMH), Currency GBX"
LSE/EVG,"EVGEN PHARMA share price (EVG), Currency GBX"
LSE/EXO,"EXOVA GRP share price (EXO), Currency GBX"
LSE/FFX,"FAIRFX GP share price (FFX), Currency GBX"
LSE/FAL,"FALCON share price (FAL), Currency GBX"
LSE/FARN,"FARON PHARMA share price (FARN), Currency GBX"
LSE/FFWD,"FASTFWD INNOV share price (FFWD), Currency GBX"
LSE/FDM,"FDM GROUP HLDG share price (FDM), Currency GBX"
LSE/FEVR,"FEVERTREE DRK share price (FEVR), Currency GBX"
LSE/FISH,"FISHING REP. share price (FISH), Currency GBX"
LSE/FLO,"FLOWTECH FLUID. share price (FLO), Currency GBX"
LSE/TUNE,"FOCUSRITE share price (TUNE), Currency GBX"
LSE/FUL,"FULHAM SHO share price (FUL), Currency GBX"
LSE/FEET,"FUNDSMITH EMERG share price (FEET), Currency GBX"
LSE/GVP,"GABELLI VALUE share price (GVP), Currency GBX"
LSE/GMD,"GAME DIGITAL share price (GMD), Currency GBX"
LSE/GMAA,"GAMA AVIATION share price (GMAA), Currency GBX"
LSE/GAMA,"GAMMA COMS share price (GAMA), Currency GBX"
LSE/GTLY,"GATELEY HLDGS share price (GTLY), Currency GBX"
LSE/G4M,"GEAR4MUSIC share price (G4M), Currency GBX"
LSE/GNI,"GENERAL INDUS share price (GNI), Currency GBX"
LSE/GHG,"GEORGIA H share price (GHG), Currency GBX"
LSE/GFIN,"GFINITY share price (GFIN), Currency GBX"
LSE/GWIK,"GLENWICK share price (GWIK), Currency GBX"
LSE/GLAF,"GLI ALT FIN share price (GLAF), Currency GBX"
LSE/GLIZ,"GLI FINANCE ZDP share price (GLIZ), Currency GBX"
LSE/GINV,"GLOBAL INVA share price (GINV), Currency GBX"
LSE/GLOO,"GLOO NETWORKS share price (GLOO), Currency GBX"
LSE/GRIT,"GLOBAL RESOURCE share price (GRIT), Currency GBX"
LSE/DATA,"GLOBALDATA share price (DATA), Currency GBX"
LSE/GIPO,"GRAND GRP share price (GIPO), Currency GBX"
LSE/GHS,"GRESHAM HOUSE share price (GHS), Currency GBX"
LSE/GMS,"GULF MARINE share price (GMS), Currency GBX"
LSE/HNL,"HAGUE LDN share price (HNL), Currency GBX"
LSE/GYM,"GYM GRP share price (GYM), Currency GBX"
LSE/HMI,"HARVEST MI (DI) share price (HMI), Currency GBX"
LSE/HWG,"HARWORTH GP share price (HWG), Currency GBX"
LSE/HSTG,"HASTINGS GP share price (HSTG), Currency GBX"
LSE/HAYD,"HAYDALE share price (HAYD), Currency GBX"
LSE/HAST,"HENDERSON ALT share price (HAST), Currency GBX"
LSE/HNR,"HIGHLANDS NAT share price (HNR), Currency GBX"
LSE/HONY,"HONEYCOMB INV. share price (HONY), Currency GBX"
LSE/HZD,"HORIZON DISCVRY share price (HZD), Currency GBX"
LSE/HSW,"HOSTELWORLD share price (HSW), Currency GBX"
LSE/HSS,"HSS HIRE share price (HSS), Currency GBX"
LSE/HUNT,"HUNTERS PROPERT share price (HUNT), Currency GBX"
LSE/HVO,"HVIVO share price (HVO), Currency GBX"
LSE/IBST,"IBSTOCK share price (IBST), Currency GBX"
LSE/ICGT,"ICG ENT TRST share price (ICGT), Currency GBX"
LSE/IMO,"IMIMOBILE share price (IMO), Currency GBX"
LSE/IMB,"IMP.BRANDS share price (IMB), Currency GBX"
LSE/INDV,"INDIVIOR share price (INDV), Currency GBX"
LSE/INFT,"INFINITY ENG. share price (INFT), Currency GBX"
LSE/IMPT,"INDUSTR. MULTI share price (IMPT), Currency GBX"
LSE/IHC,"INSPIRATION HLT share price (IHC), Currency GBX"
LSE/IEH,"INTELL.ENG. share price (IEH), Currency GBX"
LSE/IRR,"IRONRIDGE share price (IRR), Currency GBX"
LSE/JOG,"JERSEY OIL&GAS share price (JOG), Currency GBX"
LSE/CHOO,"JIMMY CHOO share price (CHOO), Currency GBX"
LSE/JLG,"JOHN LAING G share price (JLG), Currency GBX"
LSE/JSI,"JIASEN INT. share price (JSI), Currency GBX"
LSE/JMIS,"JPMORG.SMALER S share price (JMIS), Currency GBX"
LSE/JUS,"JUPITER US SML share price (JUS), Currency GBX"
LSE/KCR,"K&C REIT share price (KCR), Currency GBX"
LSE/KNOS,"KAINOS GROUP share price (KNOS), Currency GBX"
LSE/KRS,"KERAS RES share price (KRS), Currency GBX"
LSE/KOOV,"KOOVS PLC share price (KOOV), Currency GBX"
LSE/LAKE,"LAKEHOUSE share price (LAKE), Currency GBX"
LSE/LVRT,"LEVRETT share price (LVRT), Currency GBX"
LSE/LIFE,"LIFE SCIENCE DE share price (LIFE), Currency GBX"
LSE/LWRF,"LIGHTWAVERF share price (LWRF), Currency GBX"
LSE/LME,"LIMITLESS EAR. share price (LME), Currency GBX"
LSE/LIVN,"LIVANOVA share price (LIVN), Currency USD"
LSE/WINE,"MAJESTIC WINE share price (WINE), Currency GBX"
LSE/MRS,"MANAGEMENT RES share price (MRS), Currency GBX"
LSE/MDOB,"MANDARIN IN.BER share price (MDOB), Currency USD"
LSE/MDOJ,"MANDARIN IN.JER share price (MDOJ), Currency USD"
LSE/MMH,"MARSHALL MOTOR share price (MMH), Currency GBX"
LSE/MTMY,"MATOMY MEDIA share price (MTMY), Currency GBX"
LSE/MCS,"MCCARTHY share price (MCS), Currency GBX"
LSE/MCLS,"MCCOLL'S share price (MCLS), Currency GBX"
LSE/MED,"MEDAPHOR GRP share price (MED), Currency GBX"
LSE/MDC,"MEDICLINIC share price (MDC), Currency GBX"
LSE/MHN,"MENHADEN CAP share price (MHN), Currency GBX"
LSE/MCC,"MONCHHICHI PLC share price (MCC), Currency GBX"
LSE/MERC,"MERCIA TECH share price (MERC), Currency GBX"
LSE/MTR,"METAL TIGER share price (MTR), Currency GBX"
LSE/MTRO,"METRO BK share price (MTRO), Currency GBX"
LSE/MPAY,"MI-PAY GROUP share price (MPAY), Currency GBX"
LSE/MTPH,"MIDATECH PHARMA share price (MTPH), Currency GBX"
LSE/MMX,"MINDS+MACH share price (MMX), Currency GBX"
LSE/MIGO,"MITON GLOBAL share price (MIGO), Currency GBX"
LSE/MINI,"MITON UK share price (MINI), Currency GBX"
LSE/MINC,"MITON UK C share price (MINC), Currency GBX"
LSE/MAB1,"MORTGAGE AD share price (MAB1), Currency GBX"
LSE/MTFB,"MOTIF BIO share price (MTFB), Currency GBX"
LSE/MPM,"MPORIUM GRP share price (MPM), Currency GBX"
LSE/MXO,"MX OIL share price (MXO), Currency GBX"
LSE/MYSQ,"MYSQUAR share price (MYSQ), Currency GBX"
LSE/NAH,"NAHL GROUP share price (NAH), Currency GBX"
LSE/NKTN,"NEKTAN share price (NKTN), Currency GBX"
LSE/NSF,"NON-STANDARD share price (NSF), Currency GBX"
LSE/NUOG,"NU-OIL & GAS share price (NUOG), Currency GBX"
LSE/OAPD,"OCTOPUS AP D share price (OAPD), Currency GBX"
LSE/OTB,"ON THE BEACH share price (OTB), Currency GBX"
LSE/OSB,"ONESAVINGS share price (OSB), Currency GBX"
LSE/OPRA,"OPERA INV share price (OPRA), Currency GBX"
LSE/ONZ,"ONZIMA VENTURES share price (ONZ), Currency GBX"
LSE/OPTI,"OPTIBIOTIX H. share price (OPTI), Currency GBX"
LSE/ORCH,"ORCHARD FUNDING share price (ORCH), Currency GBX"
LSE/P2P2,"P2P GLOBAL C share price (P2P2), Currency GBX"
LSE/P2P,"P2P GLOBAL INVE share price (P2P), Currency GBX"
LSE/PPB,"PADDY PWR BET share price (PPB), Currency GBX"
LSE/CAKE,"PATISSERIE share price (CAKE), Currency GBX"
LSE/PCGE,"PCG ENT share price (PCGE), Currency GBX"
LSE/PAYS,"PAYSAFE GP share price (PAYS), Currency GBX"
LSE/PEMB,"PEMBROKE VCT share price (PEMB), Currency GBX"
LSE/TPOP,"PEOPLES OP share price (TPOP), Currency GBX"
LSE/PETS,"PETS AT HOME share price (PETS), Currency GBX"
LSE/PPG,"PLUTUS PWRGEN share price (PPG), Currency GBX"
LSE/PLP,"POLYPIPE GROUP share price (PLP), Currency GBX"
LSE/PLND,"POUNDLAND share price (PLND), Currency GBX"
LSE/PDZ,"PRAIRIE MIN share price (PDZ), Currency GBX"
LSE/NIPT,"PREMAITHA share price (NIPT), Currency GBX"
LSE/PTSG,"PREMIER TEC SER share price (PTSG), Currency GBX"
LSE/PVG,"PREMIER VET GRP share price (PVG), Currency GBX"
LSE/PROG,"ACHP PLC share price (ACH), Currency GBX"
LSE/PXOG,"PROSPEX OIL share price (PXOG), Currency GBX"
LSE/PU11,"PUMA VCT 11 share price (PU11), Currency GBX"
LSE/PUMX,"PUMA VCT 10 share price (PUMX), Currency GBX"
LSE/PRTC,"PURETECH share price (PRTC), Currency GBX"
LSE/PURP,"PURPLEBRICKS share price (PURP), Currency GBX"
LSE/QTX,"QUARTIX HLDS share price (QTX), Currency GBX"
LSE/RDL,"RANGER DLF share price (RDL), Currency GBX"
LSE/RMA,"RASMALA share price (RMA), Currency GBX"
LSE/REAT,"REACT GROUP share price (REAT), Currency GBX"
LSE/REDD,"REDDE share price (REDD), Currency GBX"
LSE/RED,"REDT ENERGY share price (RED), Currency GBX"
LSE/REDX,"REDX PHARMA share price (REDX), Currency GBX"
LSE/RBG,"REV BARS share price (RBG), Currency GBX"
LSE/RXB,"REX BIONICS share price (RXB), Currency GBX"
LSE/RIV,"RIVER MER share price (RIV), Currency GBX"
LSE/RMMC,"RIVER MERC RED share price (RMMC), Currency GBX"
LSE/RRE,"ROCKROSE ENERGY share price (RRE), Currency GBX"
LSE/RDT,"ROSSLYN DATA share price (RDT), Currency GBX"
LSE/SCH,"SAFECHARGE INTL share price (SCH), Currency GBX"
LSE/SSTY,"SAFESTAY share price (SSTY), Currency GBX"
LSE/SAGA,"SAGA share price (SAGA), Currency GBX"
LSE/SO4,"SALT LAKE POT share price (SO4), Currency GBX"
LSE/SIT,"SANDITON share price (SIT), Currency GBX"
LSE/SAT,"SAT SOL WORLD share price (SAT), Currency GBX"
LSE/SAVP,"SAVANNAH PETROL share price (SAVP), Currency GBX"
LSE/SCHO,"SCHOLIUM GROUP share price (SCHO), Currency GBX"
LSE/SERE,"SCHRODER EUR.R share price (SERE), Currency GBX"
LSE/SGRE,"SCHRODER GLBL R share price (SGRE), Currency GBX"
LSE/SCS,"SCS GROUP share price (SCS), Currency GBX"
LSE/SCGL,"SEALAND CAP share price (SCGL), Currency GBX"
LSE/SIR,"SECURE INCOME share price (SIR), Currency GBX"
LSE/SIGT,"SENECA GLBL share price (SIGT), Currency GBX"
LSE/SEN,"UNITED OIL&GAS share price (UOG), Currency GBX"
LSE/SEPL,"SEPLAT PETROL. share price (SEPL), Currency GBX"
LSE/SHAW,"SHAWBROOK share price (SHAW), Currency GBX"
LSE/STX,"SHIELD THERA share price (STX), Currency GBX"
LSE/SHOE,"SHOE ZONE share price (SHOE), Currency GBX"
LSE/SILF,"SILVER FALCON share price (SILF), Currency GBX"
LSE/SKY,"SKY PLC share price (SKY), Currency GBX"
LSE/SCT,"SOFTCAT share price (SCT), Currency GBX"
LSE/SOLI,"SOLID STATE share price (SOLI), Currency GBX"
LSE/SOPH,"SOPHOS GRP share price (SOPH), Currency GBX"
LSE/S32,"SOUTH32 share price (S32), Currency GBX"
LSE/SIPP,"SPEC INVES PROP share price (SIPP), Currency GBX"
LSE/SPI,"SPIRE HEALTH share price (SPI), Currency GBX"
LSE/SPRP,"SPRUE AEGIS share price (SPRP), Currency GBX"
LSE/SSPG,"SSP GRP share price (SSPG), Currency GBX"
LSE/AERO,"STRAT AERO share price (AERO), Currency GBX"
LSE/TAP,"TAPTICA INT LTD share price (TAP), Currency GBX"
LSE/TEA,"TEATHERS FIN share price (TEA), Currency GBX"
LSE/TECH,"TECHFINANCIALS share price (TECH), Currency GBX"
LSE/TEK,"TEKCAPITAL share price (TEK), Currency GBX"
LSE/TEN,"TENGRI share price (TEN), Currency GBX"
LSE/TILS,"TIZIANA LIFE SC share price (TILS), Currency GBX"
LSE/TLOU,"TLOU ENERGY share price (TLOU), Currency GBX"
LSE/TOWN,"TOWN CENTRE share price (TOWN), Currency GBX"
LSE/TPG,"TP GRP share price (TPG), Currency GBX"
LSE/TPOA,"TRIPLE POINT 11 share price (TPOA), Currency GBX"
LSE/TPVD,"TRIPLE POINT D share price (TPVD), Currency GBX"
LSE/TPVC,"TRIPLE POINT C share price (TPVC), Currency GBX"
LSE/TUI,"TUI AG share price (TUI), Currency GBX"
LSE/UAI,"U AND I GROUP share price (UAI), Currency GBX"
LSE/UKML,"UK MORTGAGES share price (UKML), Currency GBX"
LSE/ULS,"ULS TECH share price (ULS), Currency GBX"
LSE/USG,"ULTIMATE SPORTS share price (USG), Currency GBX"
LSE/CHOC,"UNITED CACAO share price (CHOC), Currency GBX"
LSE/UPL,"UPLAND RESOURCE share price (UPL), Currency GBX"
LSE/UANC,"URBAN&CIVIC share price (UANC), Currency GBX"
LSE/UEMS,"UTILICO EMG SUB share price (UEMS), Currency GBX"
LSE/VAST,"VAST RES share price (VAST), Currency GBX"
LSE/VLG,"VENTURE LIFE share price (VLG), Currency GBX"
LSE/VLOX,"VELOX3 share price (VLOX), Currency GBX"
LSE/VND,"VENTUS VCT 2 D share price (VND), Currency GBX"
LSE/VEND,"VENTUS VCT D share price (VEND), Currency GBX"
LSE/VCBC,"VERTU CAPITAL share price (VCBC), Currency GBX"
LSE/FAN,"VOLUTION share price (FAN), Currency GBX"
LSE/VSL,"VPC SPECIALTY share price (VSL), Currency GBX"
LSE/WTG,"WATCHSTONE GRP share price (WTG), Currency GBX"
LSE/WEY,"WEY EDUCATION share price (WEY), Currency GBX"
LSE/WPHO,"WINDAR PHOTO share price (WPHO), Currency GBX"
LSE/WLG,"WIRELESS GRP share price (WLG), Currency GBX"
LSE/WPCT,"WOODFORD share price (WPCT), Currency GBX"
LSE/WPG,"WORLDPAY GRP share price (WPG), Currency GBX"
LSE/XSG,"XEROS TECH share price (XSG), Currency GBX"
LSE/YOLO,"YOLO LEISURE share price (YOLO), Currency GBX"
LSE/ZBO,"ZIBAO METALS share price (ZBO), Currency GBX"
LSE/ZEG,"ZEGONA COM share price (ZEG), Currency GBX"
LSE/ZPLA,"ZPG PLC share price (ZPG), Currency GBX"
LSE/AOFC,"AFRICA OPP. C share price (AOFC), Currency USD"
LSE/ALF,"ALTERNATIVE LIQ share price (ALF), Currency USD"
LSE/AA4,"AMEDEO AFP share price (AA4), Currency GBX"
LSE/ADL,"ANDALAS ENERGY share price (ADL), Currency GBX"
LSE/APGN,"APPLEGREEN share price (APGN), Currency GBX"
LSE/AFG,"AQUATIC FOOD share price (AFG), Currency GBX"
LSE/BOOM,"AUDIOBOOM GRP. share price (BOOM), Currency GBX"
LSE/ADSS,"ATLAS DEV share price (ADSS), Currency GBX"
LSE/AXI,"AXIOM EURO share price (AXI), Currency GBX"
LSE/BGLF,"BLACKSTONE GSO share price (BGLF), Currency EUR"
LSE/BOO,"BOOHOO share price (BOO), Currency GBX"
LSE/CRN,"CAIRN share price (CRN), Currency EUR"
LSE/CRC,"CIRCLE PROP share price (CRC), Currency GBX"
LSE/CLST,"CLRSTAR (DI/S) share price (CLST), Currency GBX"
LSE/CHT,"CONSTELL (DI/S) share price (CHT), Currency GBX"
LSE/DAL,"DALATA HOTEL GP share price (DAL), Currency GBX"
LSE/DVT,"DAVICTUS share price (DVT), Currency GBX"
LSE/DUKE,"DUKE ROYALTY share price (DUKE), Currency GBX"
LSE/FAIR,"FAIR OAKS INC17 share price (FAIR), Currency USD"
LSE/FCIF,"FUNDING CIRC share price (FCIF), Currency GBX"
LSE/GLS,"GALASYS share price (GLS), Currency GBX"
LSE/GTS,"GTS CHEMICAL share price (GTS), Currency GBX"
LSE/HKLD,"H.K.LAND share price (HKLD), Currency USD"
LSE/HMSF,"HIGHBRIDGE GBP share price (HMSF), Currency GBX"
LSE/HKLJ,"HONGKONG LAND share price (HKLJ), Currency USD"
LSE/HKLB,"HONGKONG LAND share price (HKLB), Currency USD"
LSE/IGCS,"INDIA CAP S share price (IGCS), Currency GBX"
LSE/IDHC,"INT DIAG HLD share price (IDHC), Currency USD"
LSE/JAR,"JARDINE MATH.SR share price (JAR), Currency USD"
LSE/JDS,"JARDINE STR. share price (JDS), Currency USD"
LSE/JLEN,"JOHN LAING ENV share price (JLEN), Currency GBX"
LSE/KWE,"KENNEDY WILSON share price (KWE), Currency GBX"
LSE/MRL,"MARLOWE share price (MRL), Currency GBX"
LSE/MKT,"MARKET TECH share price (MKT), Currency GBX"
LSE/MAYA,"MAYAIR GRP share price (MAYA), Currency GBX"
LSE/MSMN,"MOSMAN OIL GAS share price (MSMN), Currency GBX"
LSE/MXCP,"MXC CAPITAL share price (MXCP), Currency GBX"
LSE/MYSL,"MYSALE GROUP share price (MYSL), Currency GBX"
LSE/NBDG,"NB DISTRES RED share price (NBDG), Currency GBX"
LSE/NESF,"NEXTENERGY SOL. share price (NESF), Currency GBX"
LSE/NSA,"NIMROD SEA ASST share price (NSA), Currency USD"
LSE/IL0A,"PERM TSB GRP share price (IL0A), Currency EUR"
LSE/PSDL,"PHOENIX SPREE D share price (PSDL), Currency GBX"
